route,date,day_of_week,days_prior,competitor_price,price,bookings,capacity,is_weekend
LHR-DXB,2026-05-05,1,79,659.37,683.44,138,200,0
DXB-LHR,2026-03-15,6,28,987.3,960.69,173,200,1
JFK-LHR,2026-03-14,5,27,631.91,703.79,120,200,1
DXB-LHR,2026-04-22,2,66,768.25,641.31,200,200,0
LHR-DXB,2026-04-13,0,57,741.61,692.9,174,200,0
JFK-LHR,2026-05-12,1,86,521.26,480.35,170,200,0
LHR-JFK,2026-03-31,1,44,502.14,602.54,111,200,0
SFO-JFK,2026-04-26,6,70,346.2,368.7,136,200,1
DXB-LHR,2026-05-15,4,89,663.82,725.09,116,200,0
JFK-LHR,2026-04-01,2,45,479.46,490.55,133,200,0
JFK-SFO,2026-05-04,0,78,323.77,251.53,200,200,0
LHR-DXB,2026-03-08,6,21,958.92,916.15,151,200,1
SFO-JFK,2026-05-02,5,76,386.76,408.67,125,200,1
LHR-JFK,2026-04-18,5,62,583.27,624.2,122,200,1
LHR-DXB,2026-03-18,2,31,737.86,762.72,130,200,0
DXB-LHR,2026-04-06,0,50,756.66,621.57,200,200,0
JFK-LHR,2026-04-21,1,65,528.45,425.1,200,200,0
DXB-LHR,2026-04-25,5,69,875.44,979.36,120,200,1
JFK-LHR,2026-02-27,4,12,594.55,689.09,108,200,0
LHR-DXB,2026-05-16,5,90,817.58,979.36,97,200,1
SFO-JFK,2026-03-26,3,39,324.99,339.5,139,200,0
JFK-LHR,2026-04-20,0,64,546.88,566.08,140,200,0
SFO-JFK,2026-03-30,0,43,319.04,360.8,125,200,0
JFK-LHR,2026-02-21,5,6,825.79,894.01,139,200,1
SFO-JFK,2026-04-13,0,57,304.18,259.0,200,200,0
LHR-JFK,2026-05-05,1,79,553.27,508.75,172,200,0
LHR-DXB,2026-05-15,4,89,781.85,818.31,147,200,0
DXB-LHR,2026-03-24,1,37,754.56,832.49,124,200,0
DXB-LHR,2026-03-27,4,40,729.77,688.49,159,200,0
LHR-JFK,2026-02-28,5,13,740.07,762.74,134,200,1
DXB-LHR,2026-05-12,1,86,723.83,726.09,159,200,0
JFK-LHR,2026-03-23,0,36,563.5,432.41,200,200,0
SFO-JFK,2026-02-17,1,2,478.51,547.29,121,200,0
LHR-DXB,2026-05-15,4,89,767.37,766.52,163,200,0
JFK-LHR,2026-04-29,2,73,532.06,584.02,127,200,0
JFK-SFO,2026-04-18,5,62,379.04,421.06,115,200,1
LHR-JFK,2026-04-26,6,70,590.82,687.09,117,200,1
LHR-JFK,2026-02-22,6,7,715.83,864.19,112,200,1
SFO-JFK,2026-03-07,5,20,364.17,319.87,195,200,1
SFO-JFK,2026-03-06,4,19,355.1,292.68,200,200,0
LHR-JFK,2026-04-19,6,63,592.82,608.8,154,200,1
DXB-LHR,2026-04-22,2,66,712.02,824.99,109,200,0
DXB-LHR,2026-04-15,2,59,699.35,621.08,196,200,0
DXB-LHR,2026-02-20,4,5,925.49,834.17,200,200,0
DXB-LHR,2026-03-15,6,28,912.58,939.79,133,200,1
LHR-JFK,2026-05-13,2,87,525.53,439.91,193,200,0
JFK-LHR,2026-03-10,1,23,553.88,473.8,200,200,0
LHR-JFK,2026-03-15,6,28,607.06,663.19,118,200,1
LHR-DXB,2026-04-14,1,58,728.22,694.42,149,200,0
DXB-LHR,2026-04-22,2,66,755.05,705.64,155,200,0
LHR-DXB,2026-05-02,5,76,876.16,877.08,151,200,1
LHR-DXB,2026-02-19,3,4,901.64,985.83,127,200,0
SFO-JFK,2026-02-16,0,1,634.01,491.54,200,200,0
LHR-DXB,2026-04-20,0,64,769.26,808.11,127,200,0
SFO-JFK,2026-04-20,0,64,283.49,356.13,86,200,0
SFO-JFK,2026-05-10,6,84,392.24,417.1,126,200,1
LHR-DXB,2026-03-11,2,24,772.75,766.36,159,200,0
DXB-LHR,2026-03-03,1,16,720.02,846.44,116,200,0
LHR-DXB,2026-05-16,5,90,829.47,827.08,144,200,1
LHR-JFK,2026-04-21,1,65,494.35,602.18,107,200,0
JFK-SFO,2026-02-22,6,7,451.63,376.11,200,200,1
LHR-JFK,2026-03-07,5,20,632.35,586.93,189,200,1
DXB-LHR,2026-05-15,4,89,663.91,753.57,127,200,0
LHR-JFK,2026-03-13,4,26,522.93,641.95,109,200,0
DXB-LHR,2026-03-10,1,23,728.83,762.95,136,200,0
DXB-LHR,2026-04-11,5,55,955.03,1028.46,132,200,1
LHR-JFK,2026-05-13,2,87,535.21,465.83,185,200,0
DXB-LHR,2026-04-15,2,59,659.93,623.6,178,200,0
JFK-SFO,2026-05-05,1,79,283.48,257.39,168,200,0
SFO-JFK,2026-02-26,3,11,382.02,304.07,200,200,0
LHR-JFK,2026-03-03,1,16,596.49,634.1,121,200,0
LHR-JFK,2026-04-06,0,50,504.42,581.35,118,200,0
DXB-LHR,2026-02-27,4,12,802.51,836.61,138,200,0
DXB-LHR,2026-04-29,2,73,749.98,821.12,114,200,0
LHR-JFK,2026-05-05,1,79,491.58,556.53,124,200,0
JFK-LHR,2026-04-12,6,56,628.14,723.11,103,200,1
LHR-JFK,2026-02-17,1,2,805.34,905.91,125,200,0
LHR-DXB,2026-04-21,1,65,747.82,839.24,128,200,0
JFK-SFO,2026-02-28,5,13,387.89,384.79,166,200,1
LHR-JFK,2026-03-04,2,17,584.49,486.85,199,200,0
DXB-LHR,2026-04-11,5,55,865.8,858.31,147,200,1
LHR-DXB,2026-02-21,5,6,1132.76,985.62,200,200,1
DXB-LHR,2026-05-16,5,90,875.21,960.8,126,200,1
SFO-JFK,2026-02-17,1,2,479.87,486.0,134,200,0
DXB-LHR,2026-02-18,2,3,1077.83,1238.15,107,200,0
SFO-JFK,2026-03-05,3,18,307.77,341.7,121,200,0
SFO-JFK,2026-04-26,6,70,389.22,345.85,179,200,1
LHR-DXB,2026-04-17,4,61,680.19,625.66,175,200,0
SFO-JFK,2026-04-15,2,59,323.93,250.22,200,200,0
SFO-JFK,2026-04-03,4,47,339.08,309.14,162,200,0
JFK-SFO,2026-02-16,0,1,557.26,709.82,85,200,0
LHR-JFK,2026-03-07,5,20,707.86,724.98,129,200,1
LHR-JFK,2026-04-22,2,66,463.55,527.4,118,200,0
SFO-JFK,2026-04-03,4,47,290.4,292.94,160,200,0
DXB-LHR,2026-04-01,2,45,705.49,655.61,175,200,0
DXB-LHR,2026-05-13,2,87,714.25,688.98,145,200,0
LHR-DXB,2026-04-02,3,46,680.96,792.23,100,200,0
JFK-LHR,2026-04-22,2,66,476.16,495.51,136,200,0
SFO-JFK,2026-03-11,2,24,323.21,325.23,135,200,0
DXB-LHR,2026-04-08,2,52,745.16,805.3,123,200,0
LHR-JFK,2026-03-02,0,15,571.14,614.44,131,200,0
JFK-LHR,2026-05-14,3,88,550.09,551.71,158,200,0
LHR-JFK,2026-03-24,1,37,480.82,445.06,185,200,0
LHR-JFK,2026-04-26,6,70,664.46,627.0,160,200,1
JFK-LHR,2026-05-02,5,76,585.53,533.52,165,200,1
LHR-DXB,2026-04-11,5,55,850.49,930.27,136,200,1
JFK-SFO,2026-02-28,5,13,401.23,371.38,183,200,1
JFK-SFO,2026-04-24,4,68,308.58,315.4,135,200,0
DXB-LHR,2026-04-02,3,46,746.92,847.22,122,200,0
DXB-LHR,2026-05-09,5,83,815.16,746.92,194,200,1
LHR-DXB,2026-03-03,1,16,762.82,772.12,159,200,0
JFK-LHR,2026-02-26,3,11,617.17,469.0,200,200,0
JFK-LHR,2026-04-30,3,74,475.12,600.09,91,200,0
JFK-SFO,2026-03-21,5,34,400.03,329.41,200,200,1
JFK-LHR,2026-03-01,6,14,658.6,557.74,200,200,1
LHR-JFK,2026-05-06,2,80,545.41,511.36,157,200,0
JFK-SFO,2026-03-08,6,21,417.37,451.19,117,200,1
LHR-JFK,2026-03-03,1,16,600.11,568.51,163,200,0
JFK-SFO,2026-02-17,1,2,506.39,447.5,199,200,0
SFO-JFK,2026-03-03,1,16,339.28,318.51,184,200,0
JFK-LHR,2026-02-19,3,4,721.06,629.68,200,200,0
LHR-DXB,2026-05-16,5,90,773.69,736.46,166,200,1
SFO-JFK,2026-05-06,2,80,285.95,323.4,107,200,0
LHR-JFK,2026-02-18,2,3,760.07,865.04,116,200,0
LHR-JFK,2026-03-10,1,23,508.65,563.87,116,200,0
SFO-JFK,2026-04-19,6,63,369.59,445.43,99,200,1
DXB-LHR,2026-03-24,1,37,721.64,768.67,135,200,0
DXB-LHR,2026-04-23,3,67,708.83,833.66,102,200,0
LHR-DXB,2026-05-13,2,87,766.04,576.22,200,200,0
SFO-JFK,2026-05-15,4,89,328.11,280.67,197,200,0
DXB-LHR,2026-04-18,5,62,818.08,721.21,183,200,1
LHR-DXB,2026-04-19,6,63,845.8,934.23,127,200,1
JFK-SFO,2026-03-09,0,22,356.56,311.79,183,200,0
LHR-DXB,2026-04-16,3,60,655.31,704.79,121,200,0
LHR-JFK,2026-02-24,1,9,555.37,524.79,178,200,0
LHR-JFK,2026-05-03,6,77,582.39,720.89,91,200,1
SFO-JFK,2026-05-09,5,83,354.86,406.08,121,200,1
LHR-JFK,2026-02-17,1,2,817.08,843.83,147,200,0
JFK-LHR,2026-02-22,6,7,769.93,716.75,188,200,1
JFK-LHR,2026-04-03,4,47,539.14,537.01,165,200,0
DXB-LHR,2026-04-13,0,57,652.35,822.98,86,200,0
DXB-LHR,2026-02-17,1,2,1206.23,1145.68,168,200,0
DXB-LHR,2026-03-12,3,25,804.17,803.96,151,200,0
LHR-DXB,2026-03-16,0,29,773.7,701.06,181,200,0
LHR-DXB,2026-04-03,4,47,769.0,834.27,121,200,0
LHR-DXB,2026-03-23,0,36,732.73,770.25,142,200,0
JFK-LHR,2026-03-19,3,32,527.6,436.57,200,200,0
JFK-LHR,2026-05-12,1,86,534.45,455.68,189,200,0
LHR-DXB,2026-05-05,1,79,669.43,797.31,102,200,0
SFO-JFK,2026-04-02,3,46,333.02,275.59,200,200,0
JFK-LHR,2026-03-11,2,24,539.9,605.46,130,200,0
DXB-LHR,2026-05-12,1,86,709.59,777.64,130,200,0
JFK-SFO,2026-04-30,3,74,304.6,281.11,166,200,0
JFK-SFO,2026-03-09,0,22,297.47,302.64,143,200,0
JFK-SFO,2026-03-18,2,31,300.2,335.57,124,200,0
SFO-JFK,2026-04-01,2,45,312.38,315.09,158,200,0
SFO-JFK,2026-02-21,5,6,420.54,370.31,198,200,1
JFK-LHR,2026-04-06,0,50,489.96,513.74,144,200,0
DXB-LHR,2026-04-19,6,63,881.69,813.76,171,200,1
JFK-LHR,2026-03-12,3,25,589.24,529.8,170,200,0
SFO-JFK,2026-03-06,4,19,353.24,286.05,200,200,0
JFK-SFO,2026-03-29,6,42,367.42,433.15,111,200,1
JFK-LHR,2026-03-25,2,38,544.51,613.21,123,200,0
DXB-LHR,2026-05-05,1,79,725.15,718.31,141,200,0
JFK-LHR,2026-04-23,3,67,561.22,523.96,177,200,0
LHR-JFK,2026-03-31,1,44,493.64,458.07,183,200,0
LHR-JFK,2026-03-31,1,44,489.93,504.22,151,200,0
JFK-LHR,2026-03-26,3,39,551.9,565.67,143,200,0
LHR-JFK,2026-05-13,2,87,491.87,478.99,151,200,0
JFK-SFO,2026-03-13,4,26,304.03,367.98,110,200,0
SFO-JFK,2026-04-07,1,51,301.37,314.27,134,200,0
LHR-DXB,2026-04-05,6,49,937.44,947.7,138,200,1
JFK-SFO,2026-03-29,6,42,343.46,354.44,154,200,1
JFK-SFO,2026-04-18,5,62,358.19,324.78,176,200,1
SFO-JFK,2026-05-15,4,89,288.79,304.04,132,200,0
JFK-SFO,2026-03-10,1,23,345.88,328.23,171,200,0
SFO-JFK,2026-04-03,4,47,323.17,320.95,160,200,0
LHR-DXB,2026-03-18,2,31,727.5,680.17,187,200,0
JFK-SFO,2026-04-23,3,67,314.6,365.55,120,200,0
LHR-JFK,2026-03-16,0,29,496.62,534.15,123,200,0
JFK-SFO,2026-04-18,5,62,402.41,423.18,145,200,1
JFK-SFO,2026-04-26,6,70,363.87,380.28,142,200,1
LHR-JFK,2026-03-18,2,31,542.92,525.9,167,200,0
JFK-SFO,2026-04-05,6,49,370.99,368.02,164,200,1
LHR-DXB,2026-04-06,0,50,674.54,704.76,131,200,0
LHR-DXB,2026-03-24,1,37,796.31,801.32,152,200,0
LHR-JFK,2026-03-30,0,43,518.48,480.52,191,200,0
JFK-SFO,2026-04-17,4,61,290.38,360.23,87,200,0
JFK-SFO,2026-04-08,2,52,280.41,324.95,113,200,0
DXB-LHR,2026-04-23,3,67,776.12,838.08,140,200,0
DXB-LHR,2026-03-03,1,16,760.26,731.46,159,200,0
LHR-JFK,2026-05-16,5,90,587.25,704.7,94,200,1
LHR-JFK,2026-03-14,5,27,605.43,677.63,111,200,1
SFO-JFK,2026-03-07,5,20,427.11,451.79,126,200,1
JFK-SFO,2026-04-03,4,47,339.93,308.46,176,200,0
SFO-JFK,2026-04-26,6,70,405.43,306.96,200,200,1
SFO-JFK,2026-02-17,1,2,543.23,492.62,184,200,0
JFK-SFO,2026-03-20,4,33,325.21,368.14,125,200,0
LHR-DXB,2026-03-02,0,15,779.24,653.97,200,200,0
JFK-SFO,2026-05-09,5,83,388.39,378.17,148,200,1
JFK-SFO,2026-05-05,1,79,305.47,262.67,195,200,0
JFK-SFO,2026-05-01,4,75,331.7,362.35,118,200,0
DXB-LHR,2026-05-11,0,85,680.11,773.2,117,200,0
JFK-LHR,2026-03-17,1,30,517.28,469.1,171,200,0
JFK-LHR,2026-04-21,1,65,501.01,533.78,123,200,0
DXB-LHR,2026-03-24,1,37,776.54,758.24,144,200,0
DXB-LHR,2026-04-08,2,52,718.19,659.15,193,200,0
JFK-LHR,2026-03-20,4,33,540.77,522.21,145,200,0
LHR-DXB,2026-03-12,3,25,767.44,892.74,112,200,0
JFK-SFO,2026-03-17,1,30,312.45,278.39,172,200,0
JFK-SFO,2026-04-03,4,47,288.27,288.46,158,200,0
SFO-JFK,2026-03-28,5,41,388.72,423.54,137,200,1
LHR-JFK,2026-02-19,3,4,701.34,592.73,200,200,0
LHR-JFK,2026-04-26,6,70,636.78,543.47,200,200,1
SFO-JFK,2026-03-08,6,21,369.11,410.29,124,200,1
JFK-LHR,2026-04-23,3,67,499.89,429.96,200,200,0
SFO-JFK,2026-04-27,0,71,312.7,344.03,133,200,0
JFK-SFO,2026-05-08,4,82,300.81,299.84,159,200,0
DXB-LHR,2026-04-26,6,70,820.28,937.14,110,200,1
LHR-DXB,2026-03-04,2,17,801.48,860.25,135,200,0
JFK-LHR,2026-02-16,0,1,1098.92,817.13,200,200,0
JFK-SFO,2026-03-06,4,19,318.95,368.14,119,200,0
SFO-JFK,2026-03-22,6,35,363.4,406.03,129,200,1
LHR-DXB,2026-03-11,2,24,807.87,683.78,200,200,0
JFK-LHR,2026-03-23,0,36,516.8,527.41,131,200,0
LHR-DXB,2026-05-06,2,80,698.92,818.17,105,200,0
JFK-SFO,2026-03-05,3,18,351.67,351.87,162,200,0
DXB-LHR,2026-04-07,1,51,798.34,706.37,178,200,0
LHR-DXB,2026-02-23,0,8,871.43,843.22,165,200,0
DXB-LHR,2026-03-11,2,24,773.48,748.91,164,200,0
SFO-JFK,2026-05-14,3,88,278.39,276.31,145,200,0
JFK-LHR,2026-03-31,1,44,525.99,601.35,115,200,0
LHR-JFK,2026-03-16,0,29,585.71,609.25,132,200,0
JFK-SFO,2026-04-15,2,59,305.65,371.92,108,200,0
LHR-DXB,2026-03-25,2,38,762.09,843.75,123,200,0
LHR-JFK,2026-04-20,0,64,513.76,427.21,200,200,0
JFK-SFO,2026-03-22,6,35,387.0,444.23,106,200,1
SFO-JFK,2026-04-27,0,71,294.29,264.57,193,200,0
DXB-LHR,2026-05-09,5,83,904.28,745.54,200,200,1
JFK-SFO,2026-05-03,6,77,389.54,407.54,126,200,1
DXB-LHR,2026-02-20,4,5,899.56,1085.24,101,200,0
JFK-SFO,2026-05-02,5,76,351.83,367.44,144,200,1
DXB-LHR,2026-03-02,0,15,711.85,660.56,163,200,0
JFK-LHR,2026-04-29,2,73,498.44,524.79,148,200,0
JFK-SFO,2026-03-22,6,35,392.99,329.41,200,200,1
DXB-LHR,2026-03-17,1,30,756.09,829.9,124,200,0
JFK-SFO,2026-03-01,6,14,397.37,401.73,160,200,1
SFO-JFK,2026-04-17,4,61,320.51,344.56,129,200,0
LHR-JFK,2026-04-02,3,46,548.72,590.2,129,200,0
SFO-JFK,2026-03-14,5,27,353.53,366.71,132,200,1
LHR-JFK,2026-05-09,5,83,646.14,597.9,188,200,1
LHR-DXB,2026-03-06,4,19,779.02,630.02,200,200,0
SFO-JFK,2026-04-26,6,70,379.87,310.38,200,200,1
LHR-JFK,2026-03-24,1,37,563.99,474.4,192,200,0
LHR-DXB,2026-04-14,1,58,791.5,800.61,144,200,0
SFO-JFK,2026-04-20,0,64,326.24,300.12,190,200,0
LHR-JFK,2026-04-12,6,56,669.95,733.89,130,200,1
LHR-JFK,2026-02-22,6,7,689.79,676.61,168,200,1
DXB-LHR,2026-04-14,1,58,671.96,775.51,109,200,0
JFK-SFO,2026-03-24,1,37,290.83,344.56,104,200,0
DXB-LHR,2026-05-16,5,90,780.47,843.03,139,200,1
LHR-JFK,2026-05-10,6,84,596.14,511.76,200,200,1
SFO-JFK,2026-04-20,0,64,309.88,351.48,106,200,0
LHR-DXB,2026-04-12,6,56,874.6,826.88,174,200,1
LHR-DXB,2026-04-06,0,50,799.8,664.16,200,200,0
SFO-JFK,2026-05-04,0,78,308.27,368.61,103,200,0
DXB-LHR,2026-05-02,5,76,858.57,960.74,114,200,1
JFK-SFO,2026-03-09,0,22,311.76,378.19,94,200,0
SFO-JFK,2026-04-02,3,46,318.66,341.59,138,200,0
LHR-DXB,2026-03-19,3,32,680.01,785.55,109,200,0
JFK-SFO,2026-05-01,4,75,303.29,317.92,126,200,0
SFO-JFK,2026-04-16,3,60,280.61,299.97,144,200,0
LHR-DXB,2026-02-20,4,5,1000.9,810.41,200,200,0
SFO-JFK,2026-04-04,5,48,379.19,358.45,151,200,1
JFK-SFO,2026-04-08,2,52,332.26,275.95,200,200,0
DXB-LHR,2026-04-11,5,55,845.89,756.48,200,200,1
LHR-DXB,2026-03-02,0,15,831.12,661.63,200,200,0
LHR-DXB,2026-03-21,5,34,860.12,805.68,187,200,1
JFK-SFO,2026-02-27,4,12,314.61,348.51,123,200,0
DXB-LHR,2026-03-15,6,28,934.78,741.12,200,200,1
JFK-LHR,2026-04-19,6,63,567.45,704.21,94,200,1
DXB-LHR,2026-04-26,6,70,926.87,721.57,200,200,1
LHR-DXB,2026-03-28,5,41,824.76,710.78,199,200,1
JFK-LHR,2026-03-20,4,33,552.96,613.8,117,200,0
JFK-SFO,2026-03-09,0,22,297.7,348.7,113,200,0
LHR-DXB,2026-03-27,4,40,708.66,793.2,107,200,0
JFK-LHR,2026-03-21,5,34,621.02,519.13,200,200,1
LHR-JFK,2026-04-25,5,69,674.4,571.21,198,200,1
JFK-LHR,2026-03-16,0,29,561.63,586.24,146,200,0
JFK-SFO,2026-03-17,1,30,332.16,369.09,114,200,0
JFK-SFO,2026-03-25,2,38,318.58,352.95,116,200,0
SFO-JFK,2026-03-01,6,14,442.72,389.81,177,200,1
SFO-JFK,2026-03-10,1,23,316.11,349.1,111,200,0
DXB-LHR,2026-04-26,6,70,843.15,714.87,194,200,1
SFO-JFK,2026-03-17,1,30,348.76,332.72,175,200,0
JFK-SFO,2026-03-29,6,42,399.47,335.1,199,200,1
SFO-JFK,2026-02-17,1,2,478.08,483.4,157,200,0
JFK-SFO,2026-02-27,4,12,339.63,307.12,170,200,0
SFO-JFK,2026-04-07,1,51,324.32,259.1,200,200,0
SFO-JFK,2026-04-05,6,49,372.54,416.94,114,200,1
JFK-LHR,2026-04-03,4,47,559.86,449.12,200,200,0
LHR-JFK,2026-05-10,6,84,648.11,664.35,138,200,1
JFK-LHR,2026-05-07,3,81,510.68,554.91,128,200,0
JFK-SFO,2026-02-23,0,8,401.39,421.56,144,200,0
DXB-LHR,2026-03-24,1,37,770.47,595.85,200,200,0
DXB-LHR,2026-04-01,2,45,663.84,817.33,108,200,0
LHR-JFK,2026-03-10,1,23,538.9,558.41,137,200,0
LHR-DXB,2026-02-28,5,13,943.73,843.59,178,200,1
DXB-LHR,2026-05-01,4,75,776.03,619.55,200,200,0
JFK-SFO,2026-04-06,0,50,325.57,314.42,144,200,0
JFK-SFO,2026-03-02,0,15,361.27,279.66,200,200,0
LHR-DXB,2026-03-21,5,34,911.03,815.43,197,200,1
JFK-LHR,2026-04-13,0,57,562.39,617.4,115,200,0
JFK-SFO,2026-03-22,6,35,396.45,365.8,180,200,1
SFO-JFK,2026-03-12,3,25,337.58,374.44,123,200,0
SFO-JFK,2026-05-05,1,79,281.96,262.74,169,200,0
LHR-DXB,2026-02-25,2,10,772.0,754.2,163,200,0
LHR-DXB,2026-04-23,3,67,713.56,745.91,125,200,0
LHR-DXB,2026-04-21,1,65,765.64,730.14,156,200,0
DXB-LHR,2026-05-04,0,78,720.72,647.75,196,200,0
LHR-DXB,2026-03-29,6,42,793.28,1036.62,96,200,1
LHR-JFK,2026-03-15,6,28,696.56,680.11,160,200,1
JFK-LHR,2026-04-07,1,51,499.71,419.39,200,200,0
SFO-JFK,2026-02-19,3,4,423.34,456.28,125,200,0
JFK-SFO,2026-03-10,1,23,344.8,349.09,154,200,0
JFK-SFO,2026-05-14,3,88,311.36,253.51,200,200,0
LHR-JFK,2026-03-05,3,18,602.54,492.52,200,200,0
JFK-SFO,2026-02-27,4,12,333.37,367.29,134,200,0
LHR-DXB,2026-04-08,2,52,746.28,733.45,144,200,0
LHR-JFK,2026-03-13,4,26,518.11,614.86,109,200,0
JFK-LHR,2026-03-30,0,43,541.61,434.32,200,200,0
SFO-JFK,2026-04-24,4,68,301.23,346.51,114,200,0
SFO-JFK,2026-04-23,3,67,301.94,311.03,132,200,0
LHR-DXB,2026-04-21,1,65,779.74,577.92,200,200,0
LHR-DXB,2026-02-19,3,4,1074.2,973.59,186,200,0
JFK-LHR,2026-03-21,5,34,603.24,711.72,114,200,1
LHR-JFK,2026-04-02,3,46,472.83,459.94,142,200,0
LHR-JFK,2026-02-17,1,2,864.05,750.35,194,200,0
JFK-LHR,2026-04-26,6,70,676.52,692.88,154,200,1
LHR-JFK,2026-03-15,6,28,579.87,739.74,96,200,1
SFO-JFK,2026-04-07,1,51,328.28,366.0,121,200,0
SFO-JFK,2026-05-09,5,83,359.97,440.99,106,200,1
LHR-JFK,2026-05-14,3,88,516.26,513.54,137,200,0
LHR-DXB,2026-05-03,6,77,797.98,983.37,98,200,1
DXB-LHR,2026-03-23,0,36,790.07,709.45,200,200,0
JFK-LHR,2026-03-02,0,15,515.37,590.26,123,200,0
SFO-JFK,2026-03-26,3,39,298.02,332.34,114,200,0
SFO-JFK,2026-05-01,4,75,317.56,301.83,165,200,0
LHR-DXB,2026-02-17,1,2,1088.36,1209.2,112,200,0
DXB-LHR,2026-03-21,5,34,889.2,834.74,170,200,1
DXB-LHR,2026-04-17,4,61,747.17,716.75,172,200,0
LHR-JFK,2026-02-19,3,4,730.18,705.78,158,200,0
DXB-LHR,2026-03-30,0,43,748.74,838.79,120,200,0
LHR-JFK,2026-03-09,0,22,565.55,502.36,188,200,0
LHR-DXB,2026-03-08,6,21,847.32,807.01,174,200,1
DXB-LHR,2026-05-04,0,78,705.26,831.06,111,200,0
JFK-SFO,2026-03-08,6,21,397.13,423.4,121,200,1
LHR-DXB,2026-04-02,3,46,713.9,852.79,100,200,0
JFK-SFO,2026-04-14,1,58,335.28,296.26,177,200,0
JFK-SFO,2026-02-26,3,11,376.89,373.05,141,200,0
JFK-SFO,2026-04-21,1,65,302.39,329.16,131,200,0
JFK-SFO,2026-04-29,2,73,295.36,338.73,124,200,0
LHR-JFK,2026-04-03,4,47,555.25,499.0,177,200,0
JFK-LHR,2026-03-15,6,28,620.05,513.66,200,200,1
SFO-JFK,2026-02-27,4,12,366.33,360.76,141,200,0
DXB-LHR,2026-02-17,1,2,1090.17,1059.04,156,200,0
DXB-LHR,2026-02-24,1,9,853.13,689.61,200,200,0
LHR-DXB,2026-02-19,3,4,970.97,951.6,163,200,0
JFK-SFO,2026-03-15,6,28,363.95,397.72,137,200,1
LHR-DXB,2026-02-17,1,2,1095.86,1348.73,94,200,0
DXB-LHR,2026-05-11,0,85,650.72,794.36,92,200,0
DXB-LHR,2026-02-27,4,12,841.71,695.52,200,200,0
LHR-DXB,2026-02-26,3,11,864.11,801.38,188,200,0
JFK-LHR,2026-03-02,0,15,595.79,589.59,144,200,0
SFO-JFK,2026-03-01,6,14,403.16,413.85,134,200,1
JFK-LHR,2026-05-01,4,75,560.96,541.7,155,200,0
SFO-JFK,2026-02-20,4,5,409.03,394.32,162,200,0
DXB-LHR,2026-03-07,5,20,881.1,1022.41,121,200,1
JFK-LHR,2026-03-09,0,22,541.14,509.26,175,200,0
DXB-LHR,2026-03-19,3,32,769.46,814.14,129,200,0
DXB-LHR,2026-05-11,0,85,714.45,840.92,104,200,0
DXB-LHR,2026-03-30,0,43,745.57,847.57,118,200,0
DXB-LHR,2026-04-18,5,62,907.64,969.32,127,200,1
JFK-LHR,2026-04-16,3,60,541.64,509.18,184,200,0
JFK-SFO,2026-03-17,1,30,293.0,333.1,117,200,0
JFK-LHR,2026-03-24,1,37,568.96,568.77,150,200,0
DXB-LHR,2026-05-02,5,76,925.32,833.7,195,200,1
JFK-SFO,2026-02-27,4,12,328.78,358.34,125,200,0
LHR-DXB,2026-04-07,1,51,671.74,765.63,110,200,0
JFK-SFO,2026-02-25,2,10,388.69,303.88,200,200,0
LHR-DXB,2026-05-05,1,79,656.22,630.19,160,200,0
LHR-DXB,2026-03-10,1,23,797.17,767.31,166,200,0
LHR-JFK,2026-05-15,4,89,507.47,454.66,181,200,0
SFO-JFK,2026-03-30,0,43,289.54,292.27,153,200,0
JFK-LHR,2026-02-18,2,3,806.76,748.99,176,200,0
JFK-SFO,2026-03-09,0,22,341.61,296.1,186,200,0
DXB-LHR,2026-05-08,4,82,652.91,852.44,91,200,0
LHR-DXB,2026-03-26,3,39,706.31,857.0,110,200,0
DXB-LHR,2026-05-01,4,75,685.7,825.31,98,200,0
JFK-LHR,2026-03-11,2,24,549.27,488.57,194,200,0
SFO-JFK,2026-04-02,3,46,339.2,325.11,177,200,0
JFK-SFO,2026-02-20,4,5,431.92,341.47,200,200,0
DXB-LHR,2026-04-28,1,72,647.43,700.95,135,200,0
DXB-LHR,2026-02-25,2,10,853.93,920.47,117,200,0
LHR-DXB,2026-03-15,6,28,823.64,841.51,142,200,1
JFK-LHR,2026-04-28,1,72,552.5,475.09,200,200,0
LHR-DXB,2026-05-01,4,75,698.18,657.9,179,200,0
JFK-LHR,2026-03-16,0,29,491.58,585.05,96,200,0
DXB-LHR,2026-05-02,5,76,945.18,1032.09,124,200,1
LHR-DXB,2026-05-07,3,81,652.05,584.55,199,200,0
JFK-LHR,2026-02-22,6,7,732.21,623.75,188,200,1
JFK-LHR,2026-04-07,1,51,564.92,595.06,136,200,0
LHR-DXB,2026-04-14,1,58,725.44,665.66,177,200,0
DXB-LHR,2026-05-07,3,81,768.85,712.37,189,200,0
DXB-LHR,2026-03-15,6,28,948.66,923.82,155,200,1
DXB-LHR,2026-05-10,6,84,829.31,912.46,116,200,1
SFO-JFK,2026-04-08,2,52,292.26,304.78,141,200,0
JFK-LHR,2026-04-30,3,74,472.28,553.62,105,200,0
LHR-DXB,2026-04-15,2,59,699.37,703.52,135,200,0
LHR-DXB,2026-04-12,6,56,799.47,753.5,169,200,1
DXB-LHR,2026-03-01,6,14,890.51,971.61,130,200,1
LHR-JFK,2026-04-29,2,73,486.76,465.52,169,200,0
